Quarter,State-from,State-to,Year,Avg. Fare,Month,Day
3,IL,KS,2010,234.7424286,6,1
2,IL,KS,2010,237.3956164,3,1
1,IL,KS,2010,225.0438344,0,1
4,IL,KS,2011,220.6711582,9,1
3,IL,KS,2011,235.1480185,6,1
2,IL,KS,2011,206.9517037,3,1
1,IL,KS,2011,246.3810168,0,1
4,IL,KS,2012,226.0947294,9,1
3,IL,KS,2012,231.1798261,6,1
2,IL,KS,2012,243.9966728,3,1
1,IL,KS,2012,236.7383316,0,1
4,IL,KS,2013,185.0982934,9,1
3,IL,KS,2013,192.235822,6,1
2,IL,KS,2013,211.9914222,3,1
1,IL,KS,2013,236.102096,0,1
4,IL,KS,2014,189.1459641,9,1
3,IL,KS,2014,182.6308825,6,1
2,IL,KS,2014,177.3192472,3,1
1,IL,KS,2014,177.7365894,0,1
4,IL,KS,2015,192.3147758,9,1
3,IL,KS,2015,211.3227457,6,1
2,IL,KS,2015,205.9958357,3,1
1,IL,KS,2015,190.9197158,0,1
4,IL,KY,1996,122.5777464,9,1
3,IL,KY,1996,117.2475122,6,1
2,IL,KY,1996,112.306082,3,1
1,IL,KY,1996,119.5874489,0,1
4,IL,KY,1997,119.5948181,9,1
3,IL,KY,1997,131.5130759,6,1
2,IL,KY,1997,146.983191,3,1
1,IL,KY,1997,144.9068917,0,1
4,IL,KY,1998,116.8078383,9,1
3,IL,KY,1998,124.626488,6,1
2,IL,KY,1998,129.3582618,3,1
1,IL,KY,1998,132.1673724,0,1
4,IL,KY,1999,129.4181075,9,1
3,IL,KY,1999,136.878691,6,1
2,IL,KY,1999,133.9987301,3,1
1,IL,KY,1999,138.5631943,0,1
4,IL,KY,2000,157.2282185,9,1
3,IL,KY,2000,146.3547473,6,1
2,IL,KY,2000,152.3945998,3,1
1,IL,KY,2000,150.1647673,0,1
4,IL,KY,2001,149.5649228,9,1
3,IL,KY,2001,139.5194135,6,1
2,IL,KY,2001,145.3039643,3,1
1,IL,KY,2001,157.2216915,0,1
4,IL,KY,2002,106.4845388,9,1
3,IL,KY,2002,99.17162388,6,1
2,IL,KY,2002,144.6655401,3,1
1,IL,KY,2002,156.8756837,0,1
4,IL,KY,2003,99.29690796,9,1
3,IL,KY,2003,100.457167,6,1
2,IL,KY,2003,98.33316085,3,1
1,IL,KY,2003,94.10692945,0,1
4,IL,KY,2004,126.4219106,9,1
3,IL,KY,2004,134.3475461,6,1
2,IL,KY,2004,115.6744889,3,1
1,IL,KY,2004,100.757396,0,1
4,IL,KY,2005,112.292683,9,1
3,IL,KY,2005,121.3211886,6,1
2,IL,KY,2005,137.6576648,3,1
1,IL,KY,2005,131.3164625,0,1
4,IL,KY,2006,118.9336353,9,1
3,IL,KY,2006,121.452819,6,1
2,IL,KY,2006,125.4235698,3,1
1,IL,KY,2006,113.5235165,0,1
4,IL,KY,2007,133.6800144,9,1
3,IL,KY,2007,133.2384677,6,1
2,IL,KY,2007,133.2813678,3,1
1,IL,KY,2007,127.4148304,0,1
4,IL,KY,2008,164.6313523,9,1
3,IL,KY,2008,179.6807392,6,1
2,IL,KY,2008,151.5321693,3,1
1,IL,KY,2008,138.2218987,0,1
4,IL,KY,2009,189.9116167,9,1
3,IL,KY,2009,183.5666201,6,1
2,IL,KY,2009,160.9414245,3,1
1,IL,KY,2009,167.219976,0,1
4,IL,KY,2010,156.3995839,9,1
3,IL,KY,2010,168.7142239,6,1
2,IL,KY,2010,154.2290581,3,1
1,IL,KY,2010,195.2346559,0,1
4,IL,KY,2011,178.3642821,9,1
3,IL,KY,2011,178.3321522,6,1
2,IL,KY,2011,196.1569466,3,1
1,IL,KY,2011,192.5520434,0,1
4,IL,KY,2012,165.8776504,9,1
3,IL,KY,2012,165.1242199,6,1
2,IL,KY,2012,170.5223813,3,1
1,IL,KY,2012,168.5257166,0,1
4,IL,KY,2013,173.9530398,9,1
3,IL,KY,2013,171.6290937,6,1
2,IL,KY,2013,172.604079,3,1
1,IL,KY,2013,172.9330975,0,1
4,IL,KY,2014,172.0687767,9,1
3,IL,KY,2014,178.7468243,6,1
2,IL,KY,2014,166.5196668,3,1
1,IL,KY,2014,171.7528444,0,1
4,IL,KY,2015,180.3025929,9,1
3,IL,KY,2015,193.627278,6,1
2,IL,KY,2015,202.9530144,3,1
1,IL,KY,2015,187.7072977,0,1
4,IL,LA,1996,149.8757724,9,1
3,IL,LA,1996,163.1332259,6,1
2,IL,LA,1996,181.2165547,3,1
1,IL,LA,1996,200.8165711,0,1
4,IL,LA,1997,166.8842466,9,1
3,IL,LA,1997,167.0194275,6,1
2,IL,LA,1997,170.0227674,3,1
1,IL,LA,1997,155.8985054,0,1
4,IL,LA,1998,181.5475977,9,1
3,IL,LA,1998,173.5044558,6,1
2,IL,LA,1998,175.9719022,3,1
1,IL,LA,1998,178.8642627,0,1
4,IL,LA,1999,185.5220636,9,1
3,IL,LA,1999,190.8491087,6,1
2,IL,LA,1999,194.6746385,3,1
1,IL,LA,1999,194.5047908,0,1
4,IL,LA,2000,208.226381,9,1
3,IL,LA,2000,208.1576127,6,1
2,IL,LA,2000,211.4519749,3,1
1,IL,LA,2000,196.5791424,0,1
4,IL,LA,2001,174.4752347,9,1
3,IL,LA,2001,206.1453977,6,1
2,IL,LA,2001,202.2872032,3,1
1,IL,LA,2001,201.5939474,0,1
4,IL,LA,2002,190.3439035,9,1
3,IL,LA,2002,185.1255615,6,1
2,IL,LA,2002,228.2286025,3,1
1,IL,LA,2002,194.2736129,0,1
4,IL,LA,2003,185.2066348,9,1
3,IL,LA,2003,173.58085,6,1
2,IL,LA,2003,192.4651114,3,1
1,IL,LA,2003,198.52558,0,1
4,IL,LA,2004,189.8816901,9,1
3,IL,LA,2004,191.9320957,6,1
2,IL,LA,2004,205.4019282,3,1
1,IL,LA,2004,202.6425891,0,1
4,IL,LA,2005,215.0947678,9,1
3,IL,LA,2005,210.7406925,6,1
2,IL,LA,2005,189.4609821,3,1
1,IL,LA,2005,182.0346974,0,1
4,IL,LA,2006,201.3034747,9,1
3,IL,LA,2006,224.6802881,6,1
2,IL,LA,2006,220.8486522,3,1
1,IL,LA,2006,222.5595771,0,1
4,IL,LA,2007,211.444898,9,1
3,IL,LA,2007,215.896303,6,1
2,IL,LA,2007,220.0758259,3,1
1,IL,LA,2007,235.9590962,0,1
4,IL,LA,2008,228.5558122,9,1
3,IL,LA,2008,273.7226905,6,1
2,IL,LA,2008,243.1832771,3,1
1,IL,LA,2008,240.4308818,0,1
4,IL,LA,2009,208.9775144,9,1
3,IL,LA,2009,225.8141027,6,1
2,IL,LA,2009,214.5960055,3,1
1,IL,LA,2009,230.9300312,0,1
4,IL,LA,2010,197.1969326,9,1
3,IL,LA,2010,206.9793413,6,1
2,IL,LA,2010,235.9376831,3,1
1,IL,LA,2010,226.7971697,0,1
4,IL,LA,2011,228.8682895,9,1
3,IL,LA,2011,241.8570337,6,1
2,IL,LA,2011,239.9366085,3,1
1,IL,LA,2011,222.9372275,0,1
4,IL,LA,2012,288.2162478,9,1
3,IL,LA,2012,292.9162608,6,1
2,IL,LA,2012,285.9050809,3,1
1,IL,LA,2012,267.2952741,0,1
4,IL,LA,2013,240.1905223,9,1
3,IL,LA,2013,242.6494997,6,1
2,IL,LA,2013,266.6124704,3,1
1,IL,LA,2013,296.1001934,0,1
4,IL,LA,2014,231.992209,9,1
3,IL,LA,2014,253.3924641,6,1
2,IL,LA,2014,267.0112497,3,1
1,IL,LA,2014,243.5848141,0,1
4,IL,LA,2015,271.1814152,9,1
3,IL,LA,2015,236.3860237,6,1
2,IL,LA,2015,249.2588915,3,1
1,IL,LA,2015,232.1349054,0,1
3,IL,MA,1996,217.2771504,6,1
4,IL,MA,1997,229.4676471,9,1
3,IL,MA,1997,210.926514,6,1
2,IL,MA,1997,254.3470588,3,1
4,IL,MA,1998,173.5229358,9,1
3,IL,MA,1998,183.7503587,6,1
2,IL,MA,1998,185.02,3,1
1,IL,MA,1998,247.5201681,0,1
4,IL,MA,1999,170.6505929,9,1
3,IL,MA,1999,210.0791442,6,1
2,IL,MA,1999,165.9096154,3,1
1,IL,MA,1999,190.602027,0,1
4,IL,MA,2000,170.6407166,9,1
3,IL,MA,2000,191.9668958,6,1
2,IL,MA,2000,164.3754153,3,1
1,IL,MA,2000,180.95,0,1
4,IL,MA,2001,127.810953,9,1
3,IL,MA,2001,181.2104346,6,1
2,IL,MA,2001,170.1264151,3,1
1,IL,MA,2001,179.1113514,0,1
4,IL,MA,2002,175.03625,9,1
3,IL,MA,2002,171.8580246,6,1
2,IL,MA,2002,139.7935525,3,1
1,IL,MA,2002,164.019359,0,1
4,IL,MA,2003,159.24,9,1
3,IL,MA,2003,220.8712192,6,1
2,IL,MA,2003,162.7,3,1
4,IL,MA,2004,159.7317343,9,1
3,IL,MA,2004,187.7665653,6,1
2,IL,MA,2004,146.3469925,3,1
1,IL,MA,2004,169.6902985,0,1
4,IL,MA,2005,186.3867769,9,1
3,IL,MA,2005,189.4086258,6,1
2,IL,MA,2005,161.2296296,3,1
1,IL,MA,2005,170.240625,0,1
4,IL,MA,2006,182.4108614,9,1
3,IL,MA,2006,192.3399449,6,1
2,IL,MA,2006,178.9977199,3,1
1,IL,MA,2006,196.3177914,0,1
4,IL,MA,2007,186.210917,9,1
3,IL,MA,2007,205.5659268,6,1
2,IL,MA,2007,182.0016892,3,1
1,IL,MA,2007,174.4601266,0,1
4,IL,MA,2008,196.861086,9,1
3,IL,MA,2008,235.3139728,6,1
2,IL,MA,2008,191.5996795,3,1
1,IL,MA,2008,187.4237288,0,1
4,IL,MA,2009,165.7375546,9,1
3,IL,MA,2009,190.0352396,6,1
2,IL,MA,2009,182.8387387,3,1
1,IL,MA,2009,206.6396694,0,1
4,IL,MA,2010,199.8765125,9,1
3,IL,MA,2010,193.9901607,6,1
2,IL,MA,2010,195.8401254,3,1
1,IL,MA,2010,174.8902985,0,1
4,IL,MA,2011,196.2505618,9,1
3,IL,MA,2011,227.8875402,6,1
2,IL,MA,2011,206.7462329,3,1
1,IL,MA,2011,206.3006579,0,1
4,IL,MA,2012,277.6283186,9,1
3,IL,MA,2012,240.8684469,6,1
2,IL,MA,2012,242.2626016,3,1
1,IL,MA,2012,218.5594118,0,1
4,IL,MA,2013,222.3994819,9,1
3,IL,MA,2013,282.1910784,6,1
2,IL,MA,2013,251.1424283,3,1
1,IL,MA,2013,258.1868217,0,1
4,IL,MA,2014,248.6092105,9,1
3,IL,MA,2014,273.3218876,6,1
2,IL,MA,2014,270.4423645,3,1
1,IL,MA,2014,222.1990385,0,1
4,IL,MA,2015,253.8156522,9,1
3,IL,MA,2015,298.4731927,6,1
2,IL,MA,2015,258.4090452,3,1
3,IL,MD,1996,192.1153846,6,1
3,IL,MD,1997,191.2490196,6,1
2,IL,MD,1997,219.0505376,3,1
3,IL,MD,1998,181.8893443,6,1
2,IL,MD,1998,227.1064815,3,1
3,IL,MD,1999,155.2619565,6,1
2,IL,MD,1999,175.1353535,3,1
3,IL,MD,2000,193.4376238,6,1
2,IL,MD,2000,233.0747475,3,1
4,IL,MD,2001,112.0095652,9,1
3,IL,MD,2001,149.7103774,6,1
3,IL,MD,2002,135.5652174,6,1
2,IL,MD,2002,189.3225,3,1
4,IL,MD,2004,118.5125984,9,1
3,IL,MD,2004,145.5453125,6,1
2,IL,MD,2004,143.1182692,3,1
4,IL,MD,2005,159.674359,9,1
3,IL,MD,2005,149.5305556,6,1
2,IL,MD,2005,137.4915888,3,1
3,IL,MD,2006,207.5031915,6,1
2,IL,MD,2006,218.4242424,3,1
3,IL,MD,2007,186.0050505,6,1
3,IL,MD,2008,202.2,6,1
3,IL,MD,2009,175.7386364,6,1
4,IL,MD,2010,168.8398058,9,1
3,IL,MD,2010,187.5774648,6,1
2,IL,MD,2010,183.6135922,3,1
4,IL,MD,2011,185.5731481,9,1
3,IL,MD,2011,215.9458904,6,1
2,IL,MD,2011,237.7232323,3,1
3,IL,MD,2012,209.3297297,6,1
2,IL,MD,2012,225.3727273,3,1
3,IL,MD,2013,218.5069767,6,1
2,IL,MD,2013,218.7990291,3,1
3,IL,MD,2014,263.6705036,6,1
2,IL,MD,2014,276.5411765,3,1
3,IL,MD,2015,228.5379845,6,1
2,IL,MD,2015,242.9565657,3,1
4,IL,ME,1996,257.8352,9,1
3,IL,ME,1996,234.8241984,6,1
2,IL,ME,1996,237.4396552,3,1
1,IL,ME,1996,264.5900585,0,1
4,IL,ME,1997,272.1215919,9,1
3,IL,ME,1997,240.8718909,6,1
2,IL,ME,1997,270.5651334,3,1
1,IL,ME,1997,287.4997179,0,1
4,IL,ME,1998,238.7877686,9,1
3,IL,ME,1998,241.9259307,6,1
2,IL,ME,1998,277.4549865,3,1
1,IL,ME,1998,345.1326613,0,1
4,IL,ME,1999,266.1251451,9,1
3,IL,ME,1999,251.2259518,6,1
2,IL,ME,1999,251.6867448,3,1
1,IL,ME,1999,329.7275618,0,1
4,IL,ME,2000,280.3460251,9,1
3,IL,ME,2000,280.6807937,6,1
2,IL,ME,2000,299.8886408,3,1
1,IL,ME,2000,339.9431338,0,1
4,IL,ME,2001,223.6352381,9,1
3,IL,ME,2001,220.3442636,6,1
2,IL,ME,2001,256.9521408,3,1
1,IL,ME,2001,346.1324958,0,1
4,IL,ME,2002,221.3072266,9,1
3,IL,ME,2002,201.8630952,6,1
2,IL,ME,2002,210.7265774,3,1
1,IL,ME,2002,268.4495726,0,1
4,IL,ME,2003,188.2418052,9,1
3,IL,ME,2003,203.5922316,6,1
2,IL,ME,2003,217.2613527,3,1
1,IL,ME,2003,217.6425466,0,1
4,IL,ME,2004,203.4722166,9,1
3,IL,ME,2004,208.8336247,6,1
2,IL,ME,2004,203.0838519,3,1
1,IL,ME,2004,229.0988281,0,1
4,IL,ME,2005,239.1699557,9,1
3,IL,ME,2005,237.1397446,6,1
2,IL,ME,2005,221.2726927,3,1
1,IL,ME,2005,197.9229938,0,1
4,IL,ME,2006,209.744479,9,1
3,IL,ME,2006,219.62678,6,1
2,IL,ME,2006,200.5477241,3,1
1,IL,ME,2006,223.5696888,0,1
4,IL,ME,2007,258.0034043,9,1
3,IL,ME,2007,247.2285884,6,1
2,IL,ME,2007,231.8988076,3,1
1,IL,ME,2007,205.2041958,0,1
4,IL,ME,2008,214.8179071,9,1
3,IL,ME,2008,275.0297351,6,1
2,IL,ME,2008,295.2857416,3,1
1,IL,ME,2008,290.4205329,0,1
4,IL,ME,2009,244.1609799,9,1
3,IL,ME,2009,229.3032974,6,1
2,IL,ME,2009,223.0860944,3,1
1,IL,ME,2009,216.2157616,0,1
4,IL,ME,2010,276.1028183,9,1
3,IL,ME,2010,283.1545035,6,1
2,IL,ME,2010,280.4979592,3,1
1,IL,ME,2010,263.7072131,0,1
4,IL,ME,2011,272.9730372,9,1
3,IL,ME,2011,303.5018045,6,1
2,IL,ME,2011,310.8192926,3,1
1,IL,ME,2011,310.7994633,0,1
4,IL,ME,2012,322.3514342,9,1
3,IL,ME,2012,323.9788292,6,1
2,IL,ME,2012,321.1398995,3,1
1,IL,ME,2012,296.4220313,0,1
4,IL,ME,2013,304.7886829,9,1
3,IL,ME,2013,303.1711637,6,1
2,IL,ME,2013,282.4621239,3,1
1,IL,ME,2013,302.7290909,0,1
4,IL,ME,2014,302.6666367,9,1
3,IL,ME,2014,332.131745,6,1
2,IL,ME,2014,321.3519182,3,1
1,IL,ME,2014,286.2210016,0,1
4,IL,ME,2015,295.4357262,9,1
3,IL,ME,2015,322.9531549,6,1
2,IL,ME,2015,303.7529079,3,1
1,IL,ME,2015,293.1255319,0,1
4,IL,MI,1996,167.9493442,9,1
3,IL,MI,1996,164.6185385,6,1
2,IL,MI,1996,157.251591,3,1
1,IL,MI,1996,160.6311861,0,1
4,IL,MI,1997,171.9180841,9,1
3,IL,MI,1997,167.6874483,6,1
2,IL,MI,1997,169.5227626,3,1
1,IL,MI,1997,168.3261652,0,1
4,IL,MI,1998,165.0788666,9,1
3,IL,MI,1998,171.7624038,6,1
2,IL,MI,1998,170.9612266,3,1
1,IL,MI,1998,168.8362678,0,1
4,IL,MI,1999,167.9284094,9,1
3,IL,MI,1999,184.5400427,6,1
2,IL,MI,1999,179.1224861,3,1
1,IL,MI,1999,176.9810337,0,1
4,IL,MI,2000,165.3937177,9,1
3,IL,MI,2000,164.5066746,6,1
2,IL,MI,2000,184.4694829,3,1
1,IL,MI,2000,181.6848076,0,1
4,IL,MI,2001,150.9239336,9,1
3,IL,MI,2001,164.7339852,6,1
2,IL,MI,2001,168.175307,3,1
1,IL,MI,2001,165.6511363,0,1
4,IL,MI,2002,125.7821533,9,1
3,IL,MI,2002,141.7247789,6,1
2,IL,MI,2002,139.7178894,3,1
1,IL,MI,2002,155.5958844,0,1
4,IL,MI,2003,134.0776846,9,1
3,IL,MI,2003,137.0664427,6,1
2,IL,MI,2003,134.7636595,3,1
1,IL,MI,2003,124.8048832,0,1
4,IL,MI,2004,141.0947001,9,1
3,IL,MI,2004,152.1400913,6,1
2,IL,MI,2004,145.9966979,3,1
1,IL,MI,2004,138.2429586,0,1
4,IL,MI,2005,168.6095395,9,1
3,IL,MI,2005,181.3079795,6,1
2,IL,MI,2005,178.3010665,3,1
1,IL,MI,2005,143.464974,0,1
4,IL,MI,2006,176.2898646,9,1
3,IL,MI,2006,194.215945,6,1
2,IL,MI,2006,187.501845,3,1
1,IL,MI,2006,179.3187747,0,1
4,IL,MI,2007,205.7046065,9,1
3,IL,MI,2007,202.6122083,6,1
2,IL,MI,2007,195.1311839,3,1
1,IL,MI,2007,189.6229438,0,1
4,IL,MI,2008,222.2711792,9,1
3,IL,MI,2008,249.5503688,6,1
2,IL,MI,2008,247.6719657,3,1
1,IL,MI,2008,222.3389789,0,1
4,IL,MI,2009,220.1779026,9,1
3,IL,MI,2009,218.9642854,6,1
2,IL,MI,2009,197.2963344,3,1
1,IL,MI,2009,206.3467871,0,1
4,IL,MI,2010,194.1103691,9,1
3,IL,MI,2010,206.8669219,6,1
2,IL,MI,2010,201.4573884,3,1
1,IL,MI,2010,192.7848702,0,1
4,IL,MI,2011,218.3002897,9,1
3,IL,MI,2011,227.3424421,6,1
2,IL,MI,2011,215.9681884,3,1
1,IL,MI,2011,229.6735055,0,1
4,IL,MI,2012,211.0569092,9,1
3,IL,MI,2012,215.121983,6,1
2,IL,MI,2012,212.5612293,3,1
1,IL,MI,2012,209.0056259,0,1
4,IL,MI,2013,221.6797738,9,1
3,IL,MI,2013,238.1910855,6,1
2,IL,MI,2013,221.2283101,3,1
1,IL,MI,2013,228.8984771,0,1
4,IL,MI,2014,254.003922,9,1
3,IL,MI,2014,241.9893729,6,1
2,IL,MI,2014,218.663338,3,1
1,IL,MI,2014,230.8014572,0,1
4,IL,MI,2015,254.5420365,9,1
3,IL,MI,2015,263.2221184,6,1
2,IL,MI,2015,262.4786914,3,1
1,IL,MI,2015,265.3655836,0,1
4,IL,MN,1996,208.9117486,9,1
3,IL,MN,1996,215.2761459,6,1
2,IL,MN,1996,193.4857954,3,1
1,IL,MN,1996,189.5930886,0,1
4,IL,MN,1997,216.6441633,9,1
3,IL,MN,1997,211.2968265,6,1
2,IL,MN,1997,225.1060111,3,1
1,IL,MN,1997,205.596657,0,1
4,IL,MN,1998,206.2451541,9,1
3,IL,MN,1998,235.0639274,6,1
2,IL,MN,1998,239.924205,3,1
1,IL,MN,1998,230.2691898,0,1
4,IL,MN,1999,231.9657818,9,1
3,IL,MN,1999,226.1225854,6,1
2,IL,MN,1999,235.3515638,3,1
1,IL,MN,1999,235.1696696,0,1
4,IL,MN,2000,227.6696122,9,1
3,IL,MN,2000,228.5617345,6,1
2,IL,MN,2000,238.0045432,3,1
1,IL,MN,2000,260.4028694,0,1
4,IL,MN,2001,202.7504503,9,1
3,IL,MN,2001,208.6558123,6,1
2,IL,MN,2001,225.7338564,3,1
1,IL,MN,2001,243.9525541,0,1
4,IL,MN,2002,216.3403192,9,1
3,IL,MN,2002,205.6275657,6,1
2,IL,MN,2002,211.6381363,3,1
1,IL,MN,2002,218.8025557,0,1
4,IL,MN,2003,214.4261213,9,1
3,IL,MN,2003,204.8103406,6,1
2,IL,MN,2003,214.3567643,3,1
1,IL,MN,2003,204.2905452,0,1
4,IL,MN,2004,204.0537818,9,1
3,IL,MN,2004,192.0324067,6,1
2,IL,MN,2004,201.4217989,3,1
1,IL,MN,2004,204.5135799,0,1
4,IL,MN,2005,177.7640293,9,1
3,IL,MN,2005,187.8142554,6,1
2,IL,MN,2005,187.0022579,3,1
1,IL,MN,2005,183.8693437,0,1
4,IL,MN,2006,144.4723304,9,1
3,IL,MN,2006,174.0594938,6,1
2,IL,MN,2006,178.421553,3,1
1,IL,MN,2006,179.9175815,0,1
4,IL,MN,2007,152.8116857,9,1
3,IL,MN,2007,174.6408088,6,1
2,IL,MN,2007,155.3656629,3,1
1,IL,MN,2007,148.9803686,0,1
4,IL,MN,2008,231.4089049,9,1
3,IL,MN,2008,246.048893,6,1
2,IL,MN,2008,187.5277585,3,1
1,IL,MN,2008,155.9343278,0,1
4,IL,MN,2009,146.5357232,9,1
3,IL,MN,2009,159.9685833,6,1
2,IL,MN,2009,146.0459032,3,1
1,IL,MN,2009,200.7625782,0,1
4,IL,MN,2010,140.8038783,9,1
3,IL,MN,2010,170.3238843,6,1
2,IL,MN,2010,143.6993073,3,1
1,IL,MN,2010,150.0351616,0,1
4,IL,MN,2011,164.7383016,9,1
3,IL,MN,2011,170.0437248,6,1
2,IL,MN,2011,164.0481907,3,1
1,IL,MN,2011,153.4284662,0,1
4,IL,MN,2012,185.2149676,9,1
3,IL,MN,2012,171.8901759,6,1
2,IL,MN,2012,189.2441713,3,1
1,IL,MN,2012,169.9174568,0,1
4,IL,MN,2013,176.9448706,9,1
3,IL,MN,2013,182.0866996,6,1
2,IL,MN,2013,174.8806257,3,1
1,IL,MN,2013,169.5190921,0,1
4,IL,MN,2014,196.2043418,9,1
3,IL,MN,2014,207.9821914,6,1
2,IL,MN,2014,177.2633955,3,1
1,IL,MN,2014,195.2473627,0,1
4,IL,MN,2015,199.1684026,9,1
3,IL,MN,2015,223.6393794,6,1
2,IL,MN,2015,220.7751502,3,1
1,IL,MN,2015,211.3967899,0,1
4,IL,MO,1996,142.4597069,9,1
3,IL,MO,1996,153.9400926,6,1
2,IL,MO,1996,149.7345347,3,1
1,IL,MO,1996,141.605464,0,1
4,IL,MO,1997,145.5525615,9,1
3,IL,MO,1997,153.3278498,6,1
2,IL,MO,1997,152.9683399,3,1
1,IL,MO,1997,160.5567188,0,1
4,IL,MO,1998,153.5251514,9,1
3,IL,MO,1998,177.4212602,6,1
2,IL,MO,1998,169.7630025,3,1
1,IL,MO,1998,153.041881,0,1
4,IL,MO,1999,157.8300014,9,1
3,IL,MO,1999,160.9184069,6,1
2,IL,MO,1999,164.6658603,3,1
1,IL,MO,1999,176.7594336,0,1
4,IL,MO,2000,169.1610314,9,1
3,IL,MO,2000,181.6670821,6,1
2,IL,MO,2000,186.4768052,3,1
1,IL,MO,2000,178.1429551,0,1
4,IL,MO,2001,134.2172736,9,1
3,IL,MO,2001,160.6156237,6,1
2,IL,MO,2001,171.0819779,3,1
1,IL,MO,2001,173.7278194,0,1
4,IL,MO,2002,153.2559994,9,1
3,IL,MO,2002,160.861094,6,1
2,IL,MO,2002,159.8500472,3,1
1,IL,MO,2002,162.6227312,0,1
4,IL,MO,2003,125.6759544,9,1
3,IL,MO,2003,141.8254025,6,1
2,IL,MO,2003,141.7789604,3,1
1,IL,MO,2003,151.5854518,0,1
4,IL,MO,2004,125.8250395,9,1
3,IL,MO,2004,127.1927243,6,1
2,IL,MO,2004,127.9393786,3,1
1,IL,MO,2004,127.3939432,0,1
4,IL,MO,2005,134.8037065,9,1
3,IL,MO,2005,134.3323352,6,1
2,IL,MO,2005,135.5651355,3,1
1,IL,MO,2005,131.1016702,0,1
4,IL,MO,2006,132.3940292,9,1
3,IL,MO,2006,146.4561529,6,1
2,IL,MO,2006,147.1341275,3,1
1,IL,MO,2006,142.8871991,0,1
4,IL,MO,2007,146.2453375,9,1
3,IL,MO,2007,153.6583775,6,1
2,IL,MO,2007,152.696374,3,1
1,IL,MO,2007,148.3542136,0,1
4,IL,MO,2008,153.320514,9,1
3,IL,MO,2008,168.2413295,6,1
2,IL,MO,2008,172.7597009,3,1
1,IL,MO,2008,160.1097773,0,1
4,IL,MO,2009,146.5658119,9,1
3,IL,MO,2009,149.3626557,6,1
2,IL,MO,2009,132.1927409,3,1
1,IL,MO,2009,150.5431513,0,1
4,IL,MO,2010,169.8123867,9,1
3,IL,MO,2010,174.1359992,6,1
2,IL,MO,2010,172.8863887,3,1
1,IL,MO,2010,163.1896411,0,1
4,IL,MO,2011,219.4880195,9,1
3,IL,MO,2011,218.7346996,6,1
2,IL,MO,2011,217.0104629,3,1
1,IL,MO,2011,205.5626861,0,1
4,IL,MO,2012,212.7488319,9,1
3,IL,MO,2012,224.3087113,6,1
2,IL,MO,2012,230.3408046,3,1
1,IL,MO,2012,221.6835272,0,1
4,IL,MO,2013,194.371106,9,1
3,IL,MO,2013,197.565488,6,1
2,IL,MO,2013,201.2291464,3,1
1,IL,MO,2013,188.4975023,0,1
4,IL,MO,2014,209.5754409,9,1
3,IL,MO,2014,218.4905,6,1
2,IL,MO,2014,215.8251093,3,1
1,IL,MO,2014,199.3954311,0,1
4,IL,MO,2015,198.4153144,9,1
3,IL,MO,2015,217.7326861,6,1
2,IL,MO,2015,223.0356059,3,1
1,IL,MO,2015,210.0014543,0,1
4,IL,MS,1996,184.0980174,9,1
3,IL,MS,1996,178.6570327,6,1
2,IL,MS,1996,163.7971863,3,1
1,IL,MS,1996,152.9836709,0,1
4,IL,MS,1997,146.8276185,9,1
3,IL,MS,1997,143.285328,6,1
2,IL,MS,1997,187.4647412,3,1
1,IL,MS,1997,164.2997103,0,1
4,IL,MS,1998,158.1028969,9,1
3,IL,MS,1998,183.6972984,6,1
2,IL,MS,1998,148.1989874,3,1
1,IL,MS,1998,142.0513415,0,1
4,IL,MS,1999,138.0852808,9,1
3,IL,MS,1999,165.2784357,6,1
2,IL,MS,1999,151.5547266,3,1
1,IL,MS,1999,144.9605271,0,1
4,IL,MS,2000,146.0122129,9,1
3,IL,MS,2000,135.0311519,6,1
2,IL,MS,2000,161.3276712,3,1
1,IL,MS,2000,139.4048775,0,1
4,IL,MS,2001,142.2763498,9,1
3,IL,MS,2001,145.8545175,6,1
2,IL,MS,2001,164.5165859,3,1
1,IL,MS,2001,154.4639276,0,1
4,IL,MS,2002,144.7788434,9,1
3,IL,MS,2002,143.0752504,6,1
2,IL,MS,2002,146.9441302,3,1
1,IL,MS,2002,150.0481814,0,1
4,IL,MS,2003,149.9933482,9,1
3,IL,MS,2003,146.774498,6,1
2,IL,MS,2003,144.0155639,3,1
1,IL,MS,2003,153.8172707,0,1
4,IL,MS,2004,144.1397492,9,1
3,IL,MS,2004,171.5291634,6,1
2,IL,MS,2004,168.9018372,3,1
1,IL,MS,2004,163.4057664,0,1
4,IL,MS,2005,245.0727466,9,1
3,IL,MS,2005,166.905116,6,1
2,IL,MS,2005,164.6757891,3,1
1,IL,MS,2005,162.8081913,0,1
4,IL,MS,2006,183.6026597,9,1
3,IL,MS,2006,181.8854763,6,1
2,IL,MS,2006,188.3170225,3,1
1,IL,MS,2006,177.0921118,0,1
4,IL,MS,2007,172.2437474,9,1
3,IL,MS,2007,195.3403718,6,1
2,IL,MS,2007,177.3133384,3,1
1,IL,MS,2007,174.7970225,0,1
4,IL,MS,2008,187.8451339,9,1
3,IL,MS,2008,195.4782994,6,1
2,IL,MS,2008,185.4335641,3,1
1,IL,MS,2008,174.0465375,0,1
4,IL,MS,2009,196.4990025,9,1
