Quarter,State-from,State-to,Year,Passengers,Month,Day
3,IL,TX,1998,5702.5,6,1
2,IL,TX,1998,5924.175824,3,1
1,IL,TX,1998,4876.333333,0,1
4,IL,TX,1999,6036.847826,9,1
3,IL,TX,1999,5865.76087,6,1
2,IL,TX,1999,6061.758241,3,1
1,IL,TX,1999,5184.888889,0,1
4,IL,TX,2000,6005.434783,9,1
3,IL,TX,2000,6249.130435,6,1
2,IL,TX,2000,6643.626374,3,1
1,IL,TX,2000,5545.824175,0,1
4,IL,TX,2001,5053.913043,9,1
3,IL,TX,2001,5335.652174,6,1
2,IL,TX,2001,6039.120879,3,1
1,IL,TX,2001,5308.222222,0,1
4,IL,TX,2002,5376.521739,9,1
3,IL,TX,2002,5411.630436,6,1
2,IL,TX,2002,5567.802197,3,1
1,IL,TX,2002,4514.888889,0,1
4,IL,TX,2003,5417.173913,9,1
3,IL,TX,2003,5025.434783,6,1
2,IL,TX,2003,5407.912088,3,1
1,IL,TX,2003,4398.555555,0,1
4,IL,TX,2004,6053.043479,9,1
3,IL,TX,2004,6096.413044,6,1
2,IL,TX,2004,6128.791209,3,1
1,IL,TX,2004,4863.626374,0,1
4,IL,TX,2005,6689.130435,9,1
3,IL,TX,2005,6253.695653,6,1
2,IL,TX,2005,6488.351648,3,1
1,IL,TX,2005,5182.444444,0,1
4,IL,TX,2006,7365.652174,9,1
3,IL,TX,2006,7360.217392,6,1
2,IL,TX,2006,7742.637363,3,1
1,IL,TX,2006,6068.222223,0,1
4,IL,TX,2007,7031.195652,9,1
3,IL,TX,2007,7359.347826,6,1
2,IL,TX,2007,7557.802198,3,1
1,IL,TX,2007,6174.111111,0,1
4,IL,TX,2008,6360.543478,9,1
3,IL,TX,2008,6649.130435,6,1
2,IL,TX,2008,7109.010989,3,1
1,IL,TX,2008,5958.571429,0,1
4,IL,TX,2009,5733.913044,9,1
3,IL,TX,2009,6248.152174,6,1
2,IL,TX,2009,6237.582418,3,1
1,IL,TX,2009,5020,0,1
4,IL,TX,2010,6425.108696,9,1
3,IL,TX,2010,6344.239131,6,1
2,IL,TX,2010,6365.494506,3,1
1,IL,TX,2010,5134.777778,0,1
4,IL,TX,2011,6956.847826,9,1
3,IL,TX,2011,6848.260869,6,1
2,IL,TX,2011,6671.208791,3,1
1,IL,TX,2011,5303.444444,0,1
4,IL,TX,2012,6825.76087,9,1
3,IL,TX,2012,6876.956522,6,1
2,IL,TX,2012,6746.703296,3,1
1,IL,TX,2012,5569.230769,0,1
4,IL,TX,2013,6765.326087,9,1
3,IL,TX,2013,6907.065217,6,1
2,IL,TX,2013,7381.758242,3,1
1,IL,TX,2013,5755.333334,0,1
4,IL,TX,2014,7737.717391,9,1
3,IL,TX,2014,7496.304348,6,1
2,IL,TX,2014,7448.681318,3,1
1,IL,TX,2014,5869.000001,0,1
4,IL,TX,2015,8181.73913,9,1
3,IL,TX,2015,8615,6,1
2,IL,TX,2015,8461.538462,3,1
1,IL,TX,2015,6740.888889,0,1
4,IL,UT,1996,506.8478261,9,1
3,IL,UT,1996,569.4565217,6,1
2,IL,UT,1996,601.0989011,3,1
1,IL,UT,1996,685.8241758,0,1
4,IL,UT,1997,588.6956522,9,1
3,IL,UT,1997,591.0869565,6,1
2,IL,UT,1997,564.7252747,3,1
1,IL,UT,1997,613.1111111,0,1
4,IL,UT,1998,582.5,9,1
3,IL,UT,1998,638.8043479,6,1
2,IL,UT,1998,650.1098901,3,1
1,IL,UT,1998,636.8888889,0,1
4,IL,UT,1999,555.326087,9,1
3,IL,UT,1999,623.2608696,6,1
2,IL,UT,1999,615.054945,3,1
1,IL,UT,1999,663.1111111,0,1
4,IL,UT,2000,589.8913044,9,1
3,IL,UT,2000,653.0434782,6,1
2,IL,UT,2000,607.5824176,3,1
1,IL,UT,2000,660,0,1
4,IL,UT,2001,470.5434783,9,1
3,IL,UT,2001,549.1304348,6,1
2,IL,UT,2001,544.5054945,3,1
1,IL,UT,2001,641.5555556,0,1
4,IL,UT,2002,478.0434783,9,1
3,IL,UT,2002,535.5434783,6,1
2,IL,UT,2002,559.6703297,3,1
1,IL,UT,2002,569,0,1
4,IL,UT,2003,532.0652173,9,1
3,IL,UT,2003,492.173913,6,1
2,IL,UT,2003,519.8901099,3,1
1,IL,UT,2003,570.8888889,0,1
4,IL,UT,2004,557.826087,9,1
3,IL,UT,2004,623.0434783,6,1
2,IL,UT,2004,541.6483516,3,1
1,IL,UT,2004,606.043956,0,1
4,IL,UT,2005,715,9,1
3,IL,UT,2005,768.0434783,6,1
2,IL,UT,2005,645.1648352,3,1
1,IL,UT,2005,688.3333333,0,1
4,IL,UT,2006,790.9782609,9,1
3,IL,UT,2006,882.2826087,6,1
2,IL,UT,2006,839.2307693,3,1
1,IL,UT,2006,857,0,1
4,IL,UT,2007,782.6086956,9,1
3,IL,UT,2007,844.4565218,6,1
2,IL,UT,2007,758.6813187,3,1
1,IL,UT,2007,899.6666667,0,1
4,IL,UT,2008,747.2826087,9,1
3,IL,UT,2008,866.5217391,6,1
2,IL,UT,2008,793.2967033,3,1
1,IL,UT,2008,896.1538462,0,1
4,IL,UT,2009,651.5217392,9,1
3,IL,UT,2009,788.9130435,6,1
2,IL,UT,2009,670,3,1
1,IL,UT,2009,767.3333333,0,1
4,IL,UT,2010,715.5434783,9,1
3,IL,UT,2010,723.4782609,6,1
2,IL,UT,2010,646.3736264,3,1
1,IL,UT,2010,749.1111111,0,1
4,IL,UT,2011,663.2608696,9,1
3,IL,UT,2011,756.4130435,6,1
2,IL,UT,2011,655.6043956,3,1
1,IL,UT,2011,707.7777777,0,1
4,IL,UT,2012,618.9130435,9,1
3,IL,UT,2012,680,6,1
2,IL,UT,2012,632.8571429,3,1
1,IL,UT,2012,697.0329671,0,1
4,IL,UT,2013,609.1304347,9,1
3,IL,UT,2013,709.4565217,6,1
2,IL,UT,2013,671.8681318,3,1
1,IL,UT,2013,689,0,1
4,IL,UT,2014,704.5652174,9,1
3,IL,UT,2014,722.2826087,6,1
2,IL,UT,2014,676.8131868,3,1
1,IL,UT,2014,732,0,1
4,IL,UT,2015,910.1086956,9,1
3,IL,UT,2015,1158.369565,6,1
2,IL,UT,2015,947.1428571,3,1
1,IL,UT,2015,938.2222222,0,1
4,IL,VA,1996,592.9347825,9,1
3,IL,VA,1996,688.152174,6,1
2,IL,VA,1996,647.5824176,3,1
1,IL,VA,1996,442.3076924,0,1
4,IL,VA,1997,593.4782609,9,1
3,IL,VA,1997,659.4565218,6,1
2,IL,VA,1997,646.2637363,3,1
1,IL,VA,1997,459.4444444,0,1
4,IL,VA,1998,662.3913044,9,1
3,IL,VA,1998,748.4782609,6,1
2,IL,VA,1998,690.989011,3,1
1,IL,VA,1998,466.4444444,0,1
4,IL,VA,1999,692.6086957,9,1
3,IL,VA,1999,766.5217391,6,1
2,IL,VA,1999,737.9120879,3,1
1,IL,VA,1999,523.1111111,0,1
4,IL,VA,2000,592.3913044,9,1
3,IL,VA,2000,667.5,6,1
2,IL,VA,2000,700.2197802,3,1
1,IL,VA,2000,516.4835165,0,1
4,IL,VA,2001,565.7608695,9,1
3,IL,VA,2001,624.673913,6,1
2,IL,VA,2001,730.3296703,3,1
1,IL,VA,2001,514.3333333,0,1
4,IL,VA,2002,589.0217392,9,1
3,IL,VA,2002,684.4565217,6,1
2,IL,VA,2002,683.1868133,3,1
1,IL,VA,2002,401.7777777,0,1
4,IL,VA,2003,691.3043479,9,1
3,IL,VA,2003,683.6956521,6,1
2,IL,VA,2003,664.0659341,3,1
1,IL,VA,2003,437.3333333,0,1
4,IL,VA,2004,874.8913043,9,1
3,IL,VA,2004,913.6956523,6,1
2,IL,VA,2004,740.4395604,3,1
1,IL,VA,2004,502.0879121,0,1
4,IL,VA,2005,857.826087,9,1
3,IL,VA,2005,1047.065217,6,1
2,IL,VA,2005,967.5824175,3,1
1,IL,VA,2005,635.2222222,0,1
4,IL,VA,2006,875.0000001,9,1
3,IL,VA,2006,1012.065217,6,1
2,IL,VA,2006,1008.571429,3,1
1,IL,VA,2006,655.7777778,0,1
4,IL,VA,2007,935.3260869,9,1
3,IL,VA,2007,1083.804348,6,1
2,IL,VA,2007,1055.054945,3,1
1,IL,VA,2007,718.1111111,0,1
4,IL,VA,2008,883.3695652,9,1
3,IL,VA,2008,962.6086957,6,1
2,IL,VA,2008,974.945055,3,1
1,IL,VA,2008,656.8131868,0,1
4,IL,VA,2009,795.1086956,9,1
3,IL,VA,2009,930.6521739,6,1
2,IL,VA,2009,916.5934065,3,1
1,IL,VA,2009,617.2222221,0,1
4,IL,VA,2010,863.0434783,9,1
3,IL,VA,2010,1000.869565,6,1
2,IL,VA,2010,891.5384615,3,1
1,IL,VA,2010,565.4444444,0,1
4,IL,VA,2011,831.3043478,9,1
3,IL,VA,2011,908.9130435,6,1
2,IL,VA,2011,895.6043957,3,1
1,IL,VA,2011,562.6666667,0,1
4,IL,VA,2012,798.3695653,9,1
3,IL,VA,2012,895.326087,6,1
2,IL,VA,2012,903.9560439,3,1
1,IL,VA,2012,622.1978022,0,1
4,IL,VA,2013,667.6086956,9,1
3,IL,VA,2013,781.8478261,6,1
2,IL,VA,2013,840.7692308,3,1
1,IL,VA,2013,569.4444445,0,1
4,IL,VA,2014,733.8043478,9,1
3,IL,VA,2014,828.4782609,6,1
2,IL,VA,2014,870.6593407,3,1
1,IL,VA,2014,549.2222222,0,1
4,IL,VA,2015,787.8260869,9,1
3,IL,VA,2015,884.3478261,6,1
2,IL,VA,2015,834.6153846,3,1
1,IL,VA,2015,572.2222223,0,1
4,IL,WA,1996,1111.847826,9,1
3,IL,WA,1996,1455.108696,6,1
2,IL,WA,1996,1206.153846,3,1
1,IL,WA,1996,750.6593407,0,1
4,IL,WA,1997,1126.195652,9,1
3,IL,WA,1997,1536.304348,6,1
2,IL,WA,1997,1353.626374,3,1
1,IL,WA,1997,843.6666666,0,1
4,IL,WA,1998,1155.434783,9,1
3,IL,WA,1998,1551.73913,6,1
2,IL,WA,1998,1338.461539,3,1
1,IL,WA,1998,900.7777778,0,1
4,IL,WA,1999,1298.152174,9,1
3,IL,WA,1999,1694.130435,6,1
2,IL,WA,1999,1326.593406,3,1
1,IL,WA,1999,903.4444444,0,1
4,IL,WA,2000,1479.673913,9,1
3,IL,WA,2000,1883.586957,6,1
2,IL,WA,2000,1689.23077,3,1
1,IL,WA,2000,941.0989011,0,1
4,IL,WA,2001,1297.391304,9,1
3,IL,WA,2001,1787.608695,6,1
2,IL,WA,2001,1677.032967,3,1
1,IL,WA,2001,1060.444444,0,1
4,IL,WA,2002,1615,9,1
3,IL,WA,2002,2250.97826,6,1
2,IL,WA,2002,1818.241758,3,1
1,IL,WA,2002,1004.555556,0,1
4,IL,WA,2003,1656.413044,9,1
3,IL,WA,2003,2113.478261,6,1
2,IL,WA,2003,1895.054945,3,1
1,IL,WA,2003,1243.111111,0,1
4,IL,WA,2004,1774.891304,9,1
3,IL,WA,2004,2400.869566,6,1
2,IL,WA,2004,1985.934066,3,1
1,IL,WA,2004,1257.362637,0,1
4,IL,WA,2005,1762.934782,9,1
3,IL,WA,2005,2335.978261,6,1
2,IL,WA,2005,1992.857143,3,1
1,IL,WA,2005,1241.777778,0,1
4,IL,WA,2006,1842.717391,9,1
3,IL,WA,2006,2359.456522,6,1
2,IL,WA,2006,2033.736263,3,1
1,IL,WA,2006,1341.888889,0,1
4,IL,WA,2007,1757.717392,9,1
3,IL,WA,2007,2270.543478,6,1
2,IL,WA,2007,2056.923077,3,1
1,IL,WA,2007,1342.444445,0,1
4,IL,WA,2008,1621.413043,9,1
3,IL,WA,2008,2137.391304,6,1
2,IL,WA,2008,1947.142858,3,1
1,IL,WA,2008,1319.67033,0,1
4,IL,WA,2009,1515.760869,9,1
3,IL,WA,2009,2081.195652,6,1
2,IL,WA,2009,1811.428572,3,1
1,IL,WA,2009,1134.444445,0,1
4,IL,WA,2010,1610.434783,9,1
3,IL,WA,2010,2102.065217,6,1
2,IL,WA,2010,1791.098901,3,1
1,IL,WA,2010,1142.111111,0,1
4,IL,WA,2011,1720.217391,9,1
3,IL,WA,2011,2208.152174,6,1
2,IL,WA,2011,1911.428571,3,1
1,IL,WA,2011,1159.444444,0,1
4,IL,WA,2012,1767.282609,9,1
3,IL,WA,2012,2216.086956,6,1
2,IL,WA,2012,1915.604395,3,1
1,IL,WA,2012,1273.516483,0,1
4,IL,WA,2013,1831.739131,9,1
3,IL,WA,2013,2404.673913,6,1
2,IL,WA,2013,2064.835165,3,1
1,IL,WA,2013,1284.111111,0,1
4,IL,WA,2014,1722.391304,9,1
3,IL,WA,2014,2468.913044,6,1
2,IL,WA,2014,2011.098902,3,1
1,IL,WA,2014,1356.111111,0,1
4,IL,WA,2015,1884.673913,9,1
3,IL,WA,2015,2556.847826,6,1
2,IL,WA,2015,2260.769231,3,1
1,IL,WA,2015,1265.111111,0,1
4,IL,WI,1996,173.8043478,9,1
3,IL,WI,1996,184.8913043,6,1
2,IL,WI,1996,188.4615385,3,1
1,IL,WI,1996,202.6373626,0,1
4,IL,WI,1997,189.2391304,9,1
3,IL,WI,1997,198.8043478,6,1
2,IL,WI,1997,193.7362637,3,1
1,IL,WI,1997,172.7777778,0,1
4,IL,WI,1998,185.9782609,9,1
3,IL,WI,1998,207.7173913,6,1
2,IL,WI,1998,203.5164835,3,1
1,IL,WI,1998,183.3333334,0,1
4,IL,WI,1999,162.6086957,9,1
3,IL,WI,1999,183.9130435,6,1
2,IL,WI,1999,192.0879121,3,1
1,IL,WI,1999,176.7777778,0,1
4,IL,WI,2000,149.8913043,9,1
3,IL,WI,2000,170.1086957,6,1
2,IL,WI,2000,177.8021978,3,1
1,IL,WI,2000,158.021978,0,1
4,IL,WI,2001,96.52173913,9,1
3,IL,WI,2001,143.3695652,6,1
2,IL,WI,2001,151.3186813,3,1
1,IL,WI,2001,146.5555556,0,1
4,IL,WI,2002,148.0434783,9,1
3,IL,WI,2002,154.5652174,6,1
2,IL,WI,2002,131.8681319,3,1
1,IL,WI,2002,103.4444444,0,1
4,IL,WI,2003,136.9565218,9,1
3,IL,WI,2003,143.8043478,6,1
2,IL,WI,2003,127.6923077,3,1
1,IL,WI,2003,135.8888889,0,1
4,IL,WI,2004,123.3695652,9,1
3,IL,WI,2004,135.5434783,6,1
2,IL,WI,2004,126.4835165,3,1
1,IL,WI,2004,124.0659341,0,1
4,IL,WI,2005,108.5869565,9,1
3,IL,WI,2005,106.8478261,6,1
2,IL,WI,2005,105.2747253,3,1
1,IL,WI,2005,101,0,1
4,IL,WI,2006,101.9565217,9,1
3,IL,WI,2006,113.4782609,6,1
2,IL,WI,2006,116.9230769,3,1
1,IL,WI,2006,99.22222222,0,1
4,IL,WI,2007,83.15217392,9,1
3,IL,WI,2007,105.2173913,6,1
2,IL,WI,2007,97.69230769,3,1
1,IL,WI,2007,76.11111111,0,1
4,IL,WI,2008,75.10869565,9,1
3,IL,WI,2008,84.13043479,6,1
2,IL,WI,2008,73.07692308,3,1
1,IL,WI,2008,59.34065933,0,1
4,IL,WI,2009,68.04347826,9,1
3,IL,WI,2009,67.82608695,6,1
2,IL,WI,2009,73.4065934,3,1
1,IL,WI,2009,56.55555556,0,1
4,IL,WI,2010,80,9,1
3,IL,WI,2010,66.95652174,6,1
2,IL,WI,2010,78.46153847,3,1
1,IL,WI,2010,63.44444444,0,1
4,IL,WI,2011,77.5,9,1
3,IL,WI,2011,94.56521739,6,1
2,IL,WI,2011,98.90109891,3,1
1,IL,WI,2011,72.11111113,0,1
4,IL,WI,2012,114.4565217,9,1
3,IL,WI,2012,120.326087,6,1
2,IL,WI,2012,135.3846154,3,1
1,IL,WI,2012,89.23076924,0,1
4,IL,WI,2013,148.6956522,9,1
3,IL,WI,2013,169.3478261,6,1
2,IL,WI,2013,168.4615385,3,1
1,IL,WI,2013,101.2222222,0,1
4,IL,WI,2014,113.1521739,9,1
3,IL,WI,2014,126.5217391,6,1
2,IL,WI,2014,151.8681319,3,1
1,IL,WI,2014,134.8888889,0,1
4,IL,WI,2015,101.8478261,9,1
3,IL,WI,2015,125.4347826,6,1
2,IL,WI,2015,112.1978022,3,1
1,IL,WI,2015,104.4444444,0,1
4,IL,WY,1996,25.10869565,9,1
3,IL,WY,1996,37.06521739,6,1
2,IL,WY,1996,20.21978022,3,1
1,IL,WY,1996,60.76923077,0,1
4,IL,WY,1997,31.95652174,9,1
3,IL,WY,1997,59.67391304,6,1
2,IL,WY,1997,19.56043956,3,1
1,IL,WY,1997,66,0,1
4,IL,WY,1998,28.91304348,9,1
3,IL,WY,1998,52.7173913,6,1
2,IL,WY,1998,38.13186813,3,1
1,IL,WY,1998,66.88888889,0,1
4,IL,WY,1999,30.76086957,9,1
3,IL,WY,1999,50.65217391,6,1
2,IL,WY,1999,19.78021978,3,1
1,IL,WY,1999,82.55555556,0,1
4,IL,WY,2000,26.63043478,9,1
3,IL,WY,2000,50.65217391,6,1
2,IL,WY,2000,22.08791209,3,1
1,IL,WY,2000,85.05494505,0,1
4,IL,WY,2001,30.97826087,9,1
3,IL,WY,2001,60.54347826,6,1
2,IL,WY,2001,21.0989011,3,1
1,IL,WY,2001,87.55555556,0,1
4,IL,WY,2002,30.2173913,9,1
3,IL,WY,2002,51.95652174,6,1
2,IL,WY,2002,22.41758242,3,1
1,IL,WY,2002,87.88888889,0,1
4,IL,WY,2003,35.10869565,9,1
3,IL,WY,2003,88.36956522,6,1
2,IL,WY,2003,29.89010989,3,1
1,IL,WY,2003,85.22222222,0,1
4,IL,WY,2004,40.43478261,9,1
3,IL,WY,2004,93.36956522,6,1
2,IL,WY,2004,32.52747253,3,1
1,IL,WY,2004,84.72527473,0,1
4,IL,WY,2005,36.08695652,9,1
3,IL,WY,2005,80,6,1
2,IL,WY,2005,34.06593407,3,1
1,IL,WY,2005,89.33333333,0,1
4,IL,WY,2006,39.13043478,9,1
3,IL,WY,2006,85.65217391,6,1
2,IL,WY,2006,35.6043956,3,1
1,IL,WY,2006,89.66666667,0,1
4,IL,WY,2007,43.69565217,9,1
3,IL,WY,2007,103.1521739,6,1
2,IL,WY,2007,42.63736264,3,1
1,IL,WY,2007,80.33333333,0,1
4,IL,WY,2008,45.43478261,9,1
3,IL,WY,2008,118.5869565,6,1
2,IL,WY,2008,57.25274725,3,1
1,IL,WY,2008,104.2857143,0,1
4,IL,WY,2009,37.06521739,9,1
3,IL,WY,2009,131.3043478,6,1
2,IL,WY,2009,48.13186813,3,1
1,IL,WY,2009,91,0,1
4,IL,WY,2010,46.08695652,9,1
3,IL,WY,2010,133.9130435,6,1
2,IL,WY,2010,49.12087912,3,1
1,IL,WY,2010,71.66666667,0,1
4,IL,WY,2011,30.54347826,9,1
3,IL,WY,2011,112.2826087,6,1
2,IL,WY,2011,46.92307692,3,1
1,IL,WY,2011,90,0,1
4,IL,WY,2012,25,9,1
3,IL,WY,2012,95.65217391,6,1
2,IL,WY,2012,40.43956044,3,1
1,IL,WY,2012,64.06593407,0,1
4,IL,WY,2013,29.45652174,9,1
3,IL,WY,2013,103.0434783,6,1
2,IL,WY,2013,43.51648352,3,1
1,IL,WY,2013,67.77777778,0,1
4,IL,WY,2014,37.7173913,9,1
3,IL,WY,2014,126.0869565,6,1
2,IL,WY,2014,52.41758242,3,1
1,IL,WY,2014,73,0,1
4,IL,WY,2015,35.97826087,9,1
3,IL,WY,2015,115.2173913,6,1
2,IL,WY,2015,47.8021978,3,1
1,IL,WY,2015,60.44444444,0,1
3,IN,AL,1996,12.93478261,6,1
2,IN,AL,1996,16.48351648,3,1
3,IN,AL,1997,22.93478261,6,1
2,IN,AL,1997,23.18681319,3,1
4,IN,AL,1998,15,9,1
3,IN,AL,1998,11.41304348,6,1
4,IN,AL,1999,27.06521739,9,1
3,IN,AL,1999,26.52173913,6,1
2,IN,AL,1999,28.9010989,3,1
1,IN,AL,1999,16.11111111,0,1
4,IN,AL,2000,33.47826087,9,1
3,IN,AL,2000,32.17391305,6,1
2,IN,AL,2000,31.86813187,3,1
1,IN,AL,2000,26.7032967,0,1
4,IN,AL,2001,14.7826087,9,1
3,IN,AL,2001,30.54347826,6,1
2,IN,AL,2001,31.0989011,3,1
1,IN,AL,2001,35.44444445,0,1
4,IN,AL,2002,27.28260869,9,1
3,IN,AL,2002,27.17391305,6,1
2,IN,AL,2002,29.56043956,3,1
1,IN,AL,2002,23.22222223,0,1
4,IN,AL,2003,29.23913044,9,1
3,IN,AL,2003,24.67391305,6,1
2,IN,AL,2003,31.86813187,3,1
1,IN,AL,2003,23.22222223,0,1
4,IN,AL,2004,29.78260869,9,1
3,IN,AL,2004,13.69565217,6,1
2,IN,AL,2004,29.23076923,3,1
1,IN,AL,2004,12.1978022,0,1
4,IN,AL,2005,21.84782609,9,1
3,IN,AL,2005,14.89130435,6,1
2,IN,AL,2005,13.95604396,3,1
1,IN,AL,2005,19.55555556,0,1
4,IN,AL,2006,12.17391304,9,1
2,IN,AL,2006,12.30769231,3,1
1,IN,AL,2006,10.33333333,0,1
4,IN,AL,2007,12.2826087,9,1
3,IN,AL,2007,12.7173913,6,1
2,IN,AL,2007,14.94505495,3,1
1,IN,AL,2007,11.22222222,0,1
3,IN,AL,2008,12.39130435,6,1
2,IN,AL,2008,12.1978022,3,1
3,IN,AL,2009,11.52173913,6,1
2,IN,AL,2009,11.20879121,3,1
1,IN,AL,2009,12.11111111,0,1
3,IN,AL,2010,10.76086957,6,1
2,IN,AL,2010,23.84615385,3,1
1,IN,AL,2010,11.22222222,0,1
4,IN,AL,2011,10.76086957,9,1
3,IN,AL,2011,10.54347826,6,1
2,IN,AL,2011,10.54945055,3,1
4,IN,AL,2012,13.80434783,9,1
3,IN,AL,2012,23.58695653,6,1
2,IN,AL,2012,10.43956044,3,1
1,IN,AL,2012,12.63736264,0,1
2,IN,AL,2013,12.41758242,3,1
1,IN,AL,2013,11.88888889,0,1
1,IN,AL,2014,14.11111111,0,1
4,IN,AL,2015,10.32608696,9,1
2,IN,AL,2015,11.20879121,3,1
4,IN,AR,1996,68.69565217,9,1
3,IN,AR,1996,71.84782609,6,1
2,IN,AR,1996,76.48351648,3,1
1,IN,AR,1996,63.95604396,0,1
4,IN,AR,1997,82.5,9,1
3,IN,AR,1997,72.39130435,6,1
2,IN,AR,1997,75.82417582,3,1
1,IN,AR,1997,56.66666667,0,1
4,IN,AR,1998,68.36956522,9,1
3,IN,AR,1998,73.80434783,6,1
2,IN,AR,1998,81.20879121,3,1
1,IN,AR,1998,65,0,1
4,IN,AR,1999,76.84782609,9,1
3,IN,AR,1999,80.2173913,6,1
2,IN,AR,1999,87.14285714,3,1
1,IN,AR,1999,62.66666667,0,1
4,IN,AR,2000,78.80434783,9,1
3,IN,AR,2000,79.34782609,6,1
2,IN,AR,2000,85.93406593,3,1
1,IN,AR,2000,68.68131868,0,1
4,IN,AR,2001,60,9,1
3,IN,AR,2001,68.69565217,6,1
2,IN,AR,2001,77.03296703,3,1
1,IN,AR,2001,69.22222222,0,1
4,IN,AR,2002,57.7173913,9,1
3,IN,AR,2002,55.97826087,6,1
2,IN,AR,2002,56.48351648,3,1
1,IN,AR,2002,48.55555556,0,1
4,IN,AR,2003,49.13043478,9,1
3,IN,AR,2003,57.93478261,6,1
2,IN,AR,2003,54.72527473,3,1
1,IN,AR,2003,45,0,1
4,IN,AR,2004,49.89130435,9,1
3,IN,AR,2004,52.93478261,6,1
2,IN,AR,2004,62.1978022,3,1
1,IN,AR,2004,43.51648352,0,1
4,IN,AR,2005,53.36956522,9,1
3,IN,AR,2005,44.13043478,6,1
2,IN,AR,2005,51.0989011,3,1
1,IN,AR,2005,39.44444444,0,1
4,IN,AR,2006,42.2826087,9,1
3,IN,AR,2006,40.54347826,6,1
2,IN,AR,2006,40,3,1
1,IN,AR,2006,38.11111111,0,1
4,IN,AR,2007,46.63043478,9,1
3,IN,AR,2007,47.39130435,6,1
2,IN,AR,2007,41.86813187,3,1
1,IN,AR,2007,34.22222222,0,1
4,IN,AR,2008,48.91304348,9,1
3,IN,AR,2008,44.7826087,6,1
2,IN,AR,2008,45.27472527,3,1
1,IN,AR,2008,39.45054945,0,1
4,IN,AR,2009,35.43478261,9,1
3,IN,AR,2009,32.60869565,6,1
2,IN,AR,2009,36.81318681,3,1
1,IN,AR,2009,43.88888889,0,1
4,IN,AR,2010,28.36956522,9,1
3,IN,AR,2010,29.89130435,6,1
2,IN,AR,2010,32.41758242,3,1
1,IN,AR,2010,29.33333333,0,1
4,IN,AR,2011,36.41304348,9,1
3,IN,AR,2011,35.43478261,6,1
2,IN,AR,2011,38.02197802,3,1
1,IN,AR,2011,31,0,1
4,IN,AR,2012,31.95652174,9,1
3,IN,AR,2012,28.47826087,6,1
2,IN,AR,2012,30.32967033,3,1
1,IN,AR,2012,24.3956044,0,1
4,IN,AR,2013,26.30434783,9,1
3,IN,AR,2013,30.10869565,6,1
2,IN,AR,2013,38.46153846,3,1
1,IN,AR,2013,31,0,1
4,IN,AR,2014,28.26086957,9,1
3,IN,AR,2014,29.13043478,6,1
2,IN,AR,2014,36.48351648,3,1
1,IN,AR,2014,23.77777778,0,1
4,IN,AR,2015,24.02173913,9,1
3,IN,AR,2015,24.67391304,6,1
2,IN,AR,2015,26.37362637,3,1
1,IN,AR,2015,23.88888889,0,1
4,IN,AZ,1996,706.4130435,9,1
3,IN,AZ,1996,534.0217391,6,1
2,IN,AZ,1996,658.3516483,3,1
1,IN,AZ,1996,705.9340659,0,1
4,IN,AZ,1997,697.6086956,9,1
3,IN,AZ,1997,671.9565217,6,1
2,IN,AZ,1997,717.6923077,3,1
1,IN,AZ,1997,747.1111111,0,1
4,IN,AZ,1998,639.1304348,9,1
3,IN,AZ,1998,490.1086956,6,1
2,IN,AZ,1998,690.989011,3,1
1,IN,AZ,1998,756,0,1
4,IN,AZ,1999,703.8043478,9,1
3,IN,AZ,1999,555.5434783,6,1
2,IN,AZ,1999,662.8571429,3,1
1,IN,AZ,1999,698.8888889,0,1
4,IN,AZ,2000,695.9782609,9,1
3,IN,AZ,2000,601.7391304,6,1
2,IN,AZ,2000,691.4285714,3,1
1,IN,AZ,2000,695.3846154,0,1
4,IN,AZ,2001,659.2391304,9,1
3,IN,AZ,2001,533.9130435,6,1
2,IN,AZ,2001,703.1868132,3,1
1,IN,AZ,2001,724.5555555,0,1
4,IN,AZ,2002,824.5652174,9,1
3,IN,AZ,2002,568.5869565,6,1
2,IN,AZ,2002,687.2527472,3,1
1,IN,AZ,2002,666.8888889,0,1
4,IN,AZ,2003,857.6086956,9,1
3,IN,AZ,2003,692.173913,6,1
2,IN,AZ,2003,836.7032967,3,1
1,IN,AZ,2003,872.6666666,0,1
4,IN,AZ,2004,960.652174,9,1
3,IN,AZ,2004,809.2391304,6,1
2,IN,AZ,2004,878.6813187,3,1
1,IN,AZ,2004,895.1648352,0,1
4,IN,AZ,2005,875.7608696,9,1
3,IN,AZ,2005,685.9782608,6,1
2,IN,AZ,2005,911.6483516,3,1
1,IN,AZ,2005,963.6666667,0,1
4,IN,AZ,2006,813.8043479,9,1
3,IN,AZ,2006,624.673913,6,1
2,IN,AZ,2006,803.8461538,3,1
1,IN,AZ,2006,904.3333333,0,1
4,IN,AZ,2007,833.6956522,9,1
3,IN,AZ,2007,650.4347826,6,1
2,IN,AZ,2007,803.2967033,3,1
1,IN,AZ,2007,831,0,1
4,IN,AZ,2008,726.8478261,9,1
3,IN,AZ,2008,630.5434783,6,1
2,IN,AZ,2008,887.9120879,3,1
1,IN,AZ,2008,870.3296704,0,1
4,IN,AZ,2009,692.826087,9,1
3,IN,AZ,2009,592.173913,6,1
2,IN,AZ,2009,762.0879121,3,1
1,IN,AZ,2009,778.8888889,0,1
4,IN,AZ,2010,710.326087,9,1
